Lifetime Post Total Reach,Lifetime Engaged Users,Lifetime Post Consumers,Lifetime Post Impressions by people who have liked your Page,Lifetime Post reach by people who like your Page,Lifetime People who have liked your Page and engaged with your post,comment,like,share,Type_Photo,Type_Status,Type_Video,Category_2,Category_3,Post Month_2,Post Month_3,Post Month_4,Post Month_5,Post Month_6,Post Month_7,Post Month_8,Post Month_9,Post Month_10,Post Month_11,Post Month_12,Post Weekday_2,Post Weekday_3,Post Weekday_4,Post Weekday_5,Post Weekday_6,Post Weekday_7,Post Hour_2,Post Hour_3,Post Hour_4,Post Hour_5,Post Hour_6,Post Hour_7,Post Hour_8,Post Hour_9,Post Hour_10,Post Hour_11,Post Hour_12,Post Hour_13,Post Hour_14,Post Hour_15,Post Hour_16,Post Hour_17,Post Hour_18,Post Hour_19,Post Hour_20,Post Hour_22,Post Hour_23,Paid_1.0
-0.23837272142581004,0.4274824126264996,1270,9684,5244,995,-0.21181756529764284,-0.24342634741950453,-0.18950199986345484,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.2473523710097463,0.6104034556468534,1462,10266,5372,1200,-0.35359639079807315,-0.2774979827626086,-0.21304847101945074,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.24864121483238183,1.9162564572088234,2531,17748,9824,1779,0.11899969420336114,0.7260665491615479,1.058460971404327,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.502920241030992,-0.7198390183178305,124,2612,1443,166,-0.35359639079807315,-0.24032892602467687,-0.23659494217544663,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.19118554322002715,0.05351050245155411,559,9217,4748,621,1.3477495152070902,1.0698803239874164,0.846542731000364,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.9818031926267097,0.22423680927055095,1068,30131,14112,559,0.4970765622045086,-0.1071398060470882,-0.33078082679943016,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-0.3945481955621138,-0.5440315714149349,306,5860,2930,273,1.20597068970666,-0.21864697626088336,-0.11886258639546719,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5379144636742731,-0.7401635786534253,171,1585,858,131,-0.3063367822979297,-0.46644068784709486,-0.37787376911142195,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.37958211292221994,-0.5613074477001905,237,4480,2422,268,-0.2590771737977863,-0.06997074930915648,0.46979919250443,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.47985486660950855,-0.6629302493781648,185,3039,1676,194,-0.16455795679749943,-0.24652376881433216,-0.09531611523947131,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.4462251985598648,-0.6324434088747726,260,5782,2938,244,-0.2590771737977863,-0.37661546739709323,-0.23659494217544663,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.41338785253233307,-0.5054149067773046,284,5183,2954,316,-0.07003873979721256,-0.017314585597086537,-0.14240905755146308,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.493588448326117,-0.6791898976466407,168,3052,1727,199,-0.35359639079807315,-0.25271861160398745,-0.23659494217544663,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.25955765158148086,-0.44850613783763904,424,5187,2752,248,0.40255734520422176,-0.3146670395005403,-0.4485131825794096,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.16166186396052834,4.50357298793005,5202,23135,11792,4104,0.16625930270350456,0.15304359111843385,0.09305565400849579,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.46717771425571614,-0.6243135847405346,284,4986,2584,247,-0.3063367822979297,-0.4137845241350249,-0.30723435564343426,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.027438991983541824,1.1530692166072363,1912,17627,9344,1716,-0.02277913129706914,0.11897195577532978,0.28142742325646286,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.20145403662659894,-0.4098894732000088,366,12078,6752,319,-0.07003873979721256,0.029146735325328115,-0.21304847101945074,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.29207454736895844,1.185588513144188,2079,13544,7096,1975,-0.02277913129706914,-0.4695381092419225,-0.5662455383593891,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.49556925338139707,-0.7991048036266504,109,2330,1377,101,-0.02277913129706914,-0.4602458450574396,-0.40142024026741785,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.42342393147908536,-0.5745184119183272,316,7283,3634,291,-0.35359639079807315,-0.404492259950542,-0.37787376911142195,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.2612620242868241,-0.7259363864185089,158,6734,3492,138,-0.16455795679749943,-0.37351804600226557,-0.40142024026741785,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.11764397384319356,2.694687118062107,3464,24363,12888,3014,-0.16455795679749943,-0.01111974280743125,0.21078800978847523,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.5272621342658781,-0.8367052402475009,83,2307,1180,77,-0.07003873979721256,-0.4943174804005437,-0.4485131825794096,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.44534484075751807,-0.5917942882035828,283,6336,3216,280,-0.35359639079807315,-0.3115696181057127,-0.2836878844874384,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.5443850935215213,-0.8499162044656375,76,2903,1407,76,-0.3063367822979297,-0.5129020087695095,-0.6133384806713809,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.535933658618993,-0.8255267320629237,65,2313,1232,77,-0.3063367822979297,-0.40139483855571434,-0.4249667114234137,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.49936711694072067,-0.19749781769304245,467,16132,8608,451,0.7806342132053692,0.33269403201843717,0.022416240540508125,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.39657301850751114,-0.5745184119183272,181,4914,2712,246,0.07174008570321772,0.07560805624774278,0.09305565400849579,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.48280406524736996,-0.6944333178983368,182,3901,2044,201,-0.16455795679749943,-0.35183609623847206,-0.18950199986345484,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5052531892072107,-0.6710600735124028,213,3017,1510,175,-0.16455795679749943,-0.34564125344881674,-0.33078082679943016,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.11060111142442,-0.46883069817323386,411,21436,9568,363,-0.2590771737977863,-0.3487386748436444,-0.30723435564343426,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.35616459537979783,-0.5867131481196841,204,4976,2764,240,-0.2590771737977863,-0.042093956755707686,0.6346244905964011,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.49997104239313056,-0.7676017351064783,131,3675,1901,134,-0.35359639079807315,-0.4261742097143355,-0.33078082679943016,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5126481947469229,-0.701546914015795,173,3188,1557,168,-0.21181756529764284,-0.3146670395005403,-0.37787376911142195,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.5796557485147392,-0.5074473628108641,304,35637,9712,263,-0.16455795679749943,-0.11952949162639878,-0.23659494217544663,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.13044085485810517,-0.5115122748779831,335,15066,5100,319,0.024480477203074284,-0.23723150462984924,-0.30723435564343426,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1.629042248912,-0.2950557073038978,513,54653,12704,346,0.024480477203074284,-0.10404238465226057,-0.40142024026741785,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.6536058039118616,-0.12026448841778198,654,14091,7456,408,0.11899969420336114,0.004367364166706967,-0.33078082679943016,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.5859943246916355,-0.38550000079729496,335,26869,7760,315,-0.16455795679749943,0.12826421995981271,-0.11886258639546719,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.5084664951857761,-0.6995144579822355,182,4101,1761,181,-0.2590771737977863,-0.36422578181778265,-0.4720596537354055,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.461631460100932,-0.5735021839015474,298,4530,2388,280,0.544336170704652,-0.3115696181057127,-0.09531611523947131,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5174021268795951,-0.7350824385695266,156,3302,1640,161,-0.35359639079807315,-0.40139483855571434,-0.4720596537354055,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.7410237613704997,0.6662959965697393,995,32646,14912,884,0.5915957792047954,1.6088316466874264,1.0113680290923353,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.5165657869673658,-0.7208552463346102,168,2873,1539,171,-0.35359639079807315,-0.38590773158157615,-0.23659494217544663,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.47545307759777505,-0.5694372718344285,288,3537,1780,275,-0.02277913129706914,-0.2898876683419192,0.022416240540508125,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.1198432960346716,-0.337737284008647,460,39304,11392,336,-0.02277913129706914,-0.09784754186260528,-0.4249667114234137,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3.8235981786018423,1.1998157053791043,1735,59658,18880,885,0.44981695370436514,0.8406711407701707,1.3410186252762777,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.21337055983916386,0.08704602700528563,847,9562,5180,740,-0.21181756529764284,0.14994616972360622,0.3991597790364423,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.10825583823896845,-0.37127280856237854,418,13737,4320,438,0.30803812820393484,-0.017314585597086537,0.46979919250443,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.015818268992565446,-0.4098894732000088,458,26622,11760,447,-0.2590771737977863,-0.24342634741950453,-0.33078082679943016,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.0332160882837567,0.23338286142156864,808,22100,10880,724,0.5915957792047954,0.7229691277667203,1.1055539137163188,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.5579426036776605,-0.9180034815898803,17,2392,1228,17,-0.35359639079807315,-0.5500710655074412,-0.6368849518273767,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.3997106137150747,-0.4901714865256085,374,12716,4968,262,-0.16455795679749943,-0.28679024694709154,-0.4485131825794096,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5483907215221988,-0.7147578782339318,167,1924,1005,154,-0.35359639079807315,-0.37661546739709323,-0.4485131825794096,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.4467534132412728,-0.266601322834065,640,6838,3224,598,-0.2590771737977863,-0.4602458450574396,-0.4720596537354055,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-0.22780842779764968,1.3969639406343746,2235,15418,7344,2099,-0.2590771737977863,-0.2836928255522639,-0.33078082679943016,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.3483294109389123,-0.26761755085084477,361,5057,2628,428,0.4970765622045086,0.5959748505787869,0.6110780194404053,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.41030660022411963,-0.4739118382571326,306,3691,1722,305,-0.117298348297356,0.03843899950981105,0.7052639040643889,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.48267201157701795,-0.6090701644888384,243,3668,1848,236,-0.2590771737977863,-0.23723150462984924,-0.18950199986345484,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.31742885207654326,-0.7330499825359671,108,7549,3336,156,-0.2590771737977863,-0.24342634741950453,-0.26014141333144253,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.4990466667006665,-0.5450477994317147,280,3834,1806,266,0.11899969420336114,-0.11643207023157114,-0.4485131825794096,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.3201262683829335,-0.5999241123378207,228,13858,5248,185,-0.2590771737977863,-0.14740628417984758,0.09305565400849579,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.4353967975910004,-0.37635394864627725,319,4625,2218,403,-0.21181756529764284,0.28623271109602255,0.25788095210046696,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.544605182972108,-0.7198390183178305,189,1210,690,143,-0.21181756529764284,-0.45714842366261194,-0.4956061248914014,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
